-1.8718e-02,0.24
-1.8716e-02,0.25
-1.8714e-02,0.23
-1.8712e-02,0.24
-1.8710e-02,0.25
-1.8708e-02,0.26
-1.8706e-02,0.25
-1.8704e-02,0.25
-1.8702e-02,0.24
-1.8700e-02,0.24
-1.8698e-02,0.24
-1.8696e-02,0.23
-1.8694e-02,0.24
-1.8692e-02,0.23
-1.8690e-02,0.25
-1.8688e-02,0.24
-1.8686e-02,0.24
-1.8684e-02,0.25
-1.8682e-02,0.23
-1.8680e-02,0.27
-1.8678e-02,0.25
-1.8676e-02,0.25
-1.8674e-02,0.24
-1.8672e-02,0.25
-1.8670e-02,0.24
-1.8668e-02,0.25
-1.8666e-02,0.25
-1.8664e-02,0.25
-1.8662e-02,0.26
-1.8660e-02,0.24
-1.8658e-02,0.23
-1.8656e-02,0.26
-1.8654e-02,0.27
-1.8652e-02,0.26
-1.8650e-02,0.24
-1.8648e-02,0.26
-1.8646e-02,0.27
-1.8644e-02,0.25
-1.8642e-02,0.27
-1.8640e-02,0.28
-1.8638e-02,0.26
-1.8636e-02,0.26
-1.8634e-02,0.25
-1.8632e-02,0.27
-1.8630e-02,0.25
-1.8628e-02,0.26
-1.8626e-02,0.27
-1.8624e-02,0.28
-1.8622e-02,0.28
-1.8620e-02,0.27
-1.8618e-02,0.26
-1.8616e-02,0.28
-1.8614e-02,0.29
-1.8612e-02,0.26
-1.8610e-02,0.27
-1.8608e-02,0.27
-1.8606e-02,0.29
-1.8604e-02,0.25
-1.8602e-02,0.27
-1.8600e-02,0.28
-1.8598e-02,0.26
-1.8596e-02,0.26
-1.8594e-02,0.27
-1.8592e-02,0.27
-1.8590e-02,0.28
-1.8588e-02,0.26
-1.8586e-02,0.29
-1.8584e-02,0.27
-1.8582e-02,0.29
-1.8580e-02,0.28
-1.8578e-02,0.29
-1.8576e-02,0.28
-1.8574e-02,0.29
-1.8572e-02,0.29
-1.8570e-02,0.29
-1.8568e-02,0.29
-1.8566e-02,0.29
-1.8564e-02,0.28
-1.8562e-02,0.28
-1.8560e-02,0.27
-1.8558e-02,0.29
-1.8556e-02,0.27
-1.8554e-02,0.29
-1.8552e-02,0.28
-1.8550e-02,0.28
-1.8548e-02,0.28
-1.8546e-02,0.28
-1.8544e-02,0.29
-1.8542e-02,0.29
-1.8540e-02,0.29
-1.8538e-02,0.28
-1.8536e-02,0.31
-1.8534e-02,0.29
-1.8532e-02,0.27
-1.8530e-02,0.29
-1.8528e-02,0.3
-1.8526e-02,0.29
-1.8524e-02,0.31
-1.8522e-02,0.28
-1.8520e-02,0.31
-1.8518e-02,0.3
-1.8516e-02,0.29
-1.8514e-02,0.3
-1.8512e-02,0.29
-1.8510e-02,0.31
-1.8508e-02,0.3
-1.8506e-02,0.29
-1.8504e-02,0.31
-1.8502e-02,0.29
-1.8500e-02,0.32
-1.8498e-02,0.31
-1.8496e-02,0.31
-1.8494e-02,0.31
-1.8492e-02,0.3
-1.8490e-02,0.32
-1.8488e-02,0.3
-1.8486e-02,0.29
-1.8484e-02,0.32
-1.8482e-02,0.31
-1.8480e-02,0.31
-1.8478e-02,0.31
-1.8476e-02,0.32
-1.8474e-02,0.32
-1.8472e-02,0.33
-1.8470e-02,0.31
-1.8468e-02,0.31
-1.8466e-02,0.33
-1.8464e-02,0.3
-1.8462e-02,0.31
-1.8460e-02,0.33
-1.8458e-02,0.33
-1.8456e-02,0.33
-1.8454e-02,0.32
-1.8452e-02,0.33
-1.8450e-02,0.32
-1.8448e-02,0.33
-1.8446e-02,0.31
-1.8444e-02,0.3
-1.8442e-02,0.32
-1.8440e-02,0.33
-1.8438e-02,0.32
-1.8436e-02,0.32
-1.8434e-02,0.33
-1.8432e-02,0.32
-1.8430e-02,0.34
-1.8428e-02,0.32
-1.8426e-02,0.33
-1.8424e-02,0.34
-1.8422e-02,0.34
-1.8420e-02,0.33
-1.8418e-02,0.32
-1.8416e-02,0.32
-1.8414e-02,0.32
-1.8412e-02,0.34
-1.8410e-02,0.34
-1.8408e-02,0.35
-1.8406e-02,0.35
-1.8404e-02,0.33
-1.8402e-02,0.34
-1.8400e-02,0.33
-1.8398e-02,0.34
-1.8396e-02,0.33
-1.8394e-02,0.32
-1.8392e-02,0.33
-1.8390e-02,0.35
-1.8388e-02,0.34
-1.8386e-02,0.33
-1.8384e-02,0.34
-1.8382e-02,0.33
-1.8380e-02,0.34
-1.8378e-02,0.35
-1.8376e-02,0.35
-1.8374e-02,0.35
-1.8372e-02,0.35
-1.8370e-02,0.33
-1.8368e-02,0.35
-1.8366e-02,0.35
-1.8364e-02,0.35
-1.8362e-02,0.33
-1.8360e-02,0.33
-1.8358e-02,0.37
-1.8356e-02,0.35
-1.8354e-02,0.35
-1.8352e-02,0.35
-1.8350e-02,0.37
-1.8348e-02,0.36
-1.8346e-02,0.37
-1.8344e-02,0.36
-1.8342e-02,0.35
-1.8340e-02,0.36
-1.8338e-02,0.35
-1.8336e-02,0.35
-1.8334e-02,0.36
-1.8332e-02,0.37
-1.8330e-02,0.35
-1.8328e-02,0.37
-1.8326e-02,0.34
-1.8324e-02,0.35
-1.8322e-02,0.35
-1.8320e-02,0.36
-1.8318e-02,0.35
-1.8316e-02,0.37
-1.8314e-02,0.37
-1.8312e-02,0.35
-1.8310e-02,0.37
-1.8308e-02,0.37
-1.8306e-02,0.37
-1.8304e-02,0.37
-1.8302e-02,0.36
-1.8300e-02,0.37
-1.8298e-02,0.38
-1.8296e-02,0.37
-1.8294e-02,0.37
-1.8292e-02,0.37
-1.8290e-02,0.37
-1.8288e-02,0.39
-1.8286e-02,0.36
-1.8284e-02,0.37
-1.8282e-02,0.36
-1.8280e-02,0.37
-1.8278e-02,0.38
-1.8276e-02,0.37
-1.8274e-02,0.37
-1.8272e-02,0.36
-1.8270e-02,0.37
-1.8268e-02,0.37
-1.8266e-02,0.37
-1.8264e-02,0.38
-1.8262e-02,0.37
-1.8260e-02,0.37
-1.8258e-02,0.4
-1.8256e-02,0.38
-1.8254e-02,0.37
-1.8252e-02,0.39
-1.8250e-02,0.39
-1.8248e-02,0.38
-1.8246e-02,0.37
-1.8244e-02,0.4
-1.8242e-02,0.4
-1.8240e-02,0.37
-1.8238e-02,0.37
-1.8236e-02,0.38
-1.8234e-02,0.39
-1.8232e-02,0.39
-1.8230e-02,0.4
-1.8228e-02,0.38
-1.8226e-02,0.37
-1.8224e-02,0.4
-1.8222e-02,0.38
-1.8220e-02,0.41
-1.8218e-02,0.4
-1.8216e-02,0.39
-1.8214e-02,0.38
-1.8212e-02,0.41
-1.8210e-02,0.39
-1.8208e-02,0.41
-1.8206e-02,0.4
-1.8204e-02,0.38
-1.8202e-02,0.38
-1.8200e-02,0.39
-1.8198e-02,0.38
-1.8196e-02,0.42
-1.8194e-02,0.4
-1.8192e-02,0.39
-1.8190e-02,0.4
-1.8188e-02,0.41
-1.8186e-02,0.43
-1.8184e-02,0.4
-1.8182e-02,0.41
-1.8180e-02,0.4
-1.8178e-02,0.4
-1.8176e-02,0.41
-1.8174e-02,0.42
-1.8172e-02,0.42
-1.8170e-02,0.4
-1.8168e-02,0.42
-1.8166e-02,0.39
-1.8164e-02,0.41
-1.8162e-02,0.41
-1.8160e-02,0.41
-1.8158e-02,0.41
-1.8156e-02,0.4
-1.8154e-02,0.4
-1.8152e-02,0.41
-1.8150e-02,0.43
-1.8148e-02,0.41
-1.8146e-02,0.41
-1.8144e-02,0.42
-1.8142e-02,0.42
-1.8140e-02,0.41
-1.8138e-02,0.4
-1.8136e-02,0.42
-1.8134e-02,0.42
-1.8132e-02,0.41
-1.8130e-02,0.41
-1.8128e-02,0.43
-1.8126e-02,0.43
-1.8124e-02,0.41
-1.8122e-02,0.41
-1.8120e-02,0.43
-1.8118e-02,0.44
-1.8116e-02,0.43
-1.8114e-02,0.42
-1.8112e-02,0.41
-1.8110e-02,0.43
-1.8108e-02,0.42
-1.8106e-02,0.43
-1.8104e-02,0.44
-1.8102e-02,0.44
-1.8100e-02,0.43
-1.8098e-02,0.43
-1.8096e-02,0.43
-1.8094e-02,0.43
-1.8092e-02,0.43
-1.8090e-02,0.44
-1.8088e-02,0.44
-1.8086e-02,0.44
-1.8084e-02,0.44
-1.8082e-02,0.44
-1.8080e-02,0.45
-1.8078e-02,0.43
-1.8076e-02,0.45
-1.8074e-02,0.44
-1.8072e-02,0.44
-1.8070e-02,0.45
-1.8068e-02,0.43
-1.8066e-02,0.42
-1.8064e-02,0.45
-1.8062e-02,0.45
-1.8060e-02,0.44
-1.8058e-02,0.43
-1.8056e-02,0.44
-1.8054e-02,0.45
-1.8052e-02,0.45
-1.8050e-02,0.44
-1.8048e-02,0.45
-1.8046e-02,0.43
-1.8044e-02,0.45
-1.8042e-02,0.45
-1.8040e-02,0.45
-1.8038e-02,0.45
-1.8036e-02,0.45
-1.8034e-02,0.47
-1.8032e-02,0.45
-1.8030e-02,0.46
-1.8028e-02,0.44
-1.8026e-02,0.46
-1.8024e-02,0.45
-1.8022e-02,0.45
-1.8020e-02,0.46
-1.8018e-02,0.45
-1.8016e-02,0.44
-1.8014e-02,0.46
-1.8012e-02,0.46
-1.8010e-02,0.46
-1.8008e-02,0.47
-1.8006e-02,0.46
-1.8004e-02,0.47
-1.8002e-02,0.45
-1.8000e-02,0.44
-1.7998e-02,0.44
-1.7996e-02,0.46
-1.7994e-02,0.47
-1.7992e-02,0.45
-1.7990e-02,0.46
-1.7988e-02,0.46
-1.7986e-02,0.47
-1.7984e-02,0.46
-1.7982e-02,0.47
-1.7980e-02,0.48
-1.7978e-02,0.46
-1.7976e-02,0.47
-1.7974e-02,0.49
-1.7972e-02,0.47
-1.7970e-02,0.47
-1.7968e-02,0.49
-1.7966e-02,0.47
-1.7964e-02,0.45
-1.7962e-02,0.47
-1.7960e-02,0.48
-1.7958e-02,0.47
-1.7956e-02,0.48
-1.7954e-02,0.48
-1.7952e-02,0.47
-1.7950e-02,0.48
-1.7948e-02,0.46
-1.7946e-02,0.49
-1.7944e-02,0.49
-1.7942e-02,0.47
-1.7940e-02,0.48
-1.7938e-02,0.49
-1.7936e-02,0.49
-1.7934e-02,0.49
-1.7932e-02,0.49
-1.7930e-02,0.48
-1.7928e-02,0.49
-1.7926e-02,0.48
-1.7924e-02,0.49
-1.7922e-02,0.48
-1.7920e-02,0.49
-1.7918e-02,0.47
-1.7916e-02,0.49
-1.7914e-02,0.49
-1.7912e-02,0.49
-1.7910e-02,0.49
-1.7908e-02,0.48
-1.7906e-02,0.5
-1.7904e-02,0.5
-1.7902e-02,0.49
-1.7900e-02,0.49
-1.7898e-02,0.49
-1.7896e-02,0.49
-1.7894e-02,0.49
-1.7892e-02,0.5
-1.7890e-02,0.49
-1.7888e-02,0.5
-1.7886e-02,0.48
-1.7884e-02,0.5
-1.7882e-02,0.5
-1.7880e-02,0.5
-1.7878e-02,0.5
-1.7876e-02,0.5
-1.7874e-02,0.5
-1.7872e-02,0.53
-1.7870e-02,0.5
-1.7868e-02,0.49
-1.7866e-02,0.48
-1.7864e-02,0.5
-1.7862e-02,0.5
-1.7860e-02,0.5
-1.7858e-02,0.5
-1.7856e-02,0.5
-1.7854e-02,0.49
-1.7852e-02,0.51
-1.7850e-02,0.52
-1.7848e-02,0.49
-1.7846e-02,0.51
-1.7844e-02,0.53
-1.7842e-02,0.53
-1.7840e-02,0.52
-1.7838e-02,0.5
-1.7836e-02,0.53
-1.7834e-02,0.51
-1.7832e-02,0.51
-1.7830e-02,0.5
-1.7828e-02,0.53
-1.7826e-02,0.51
-1.7824e-02,0.51
-1.7822e-02,0.51
-1.7820e-02,0.5
-1.7818e-02,0.51
-1.7816e-02,0.53
-1.7814e-02,0.53
-1.7812e-02,0.52
-1.7810e-02,0.52
-1.7808e-02,0.52
-1.7806e-02,0.51
-1.7804e-02,0.53
-1.7802e-02,0.52
-1.7800e-02,0.5
-1.7798e-02,0.52
-1.7796e-02,0.52
-1.7794e-02,0.53
-1.7792e-02,0.53
-1.7790e-02,0.54
-1.7788e-02,0.53
-1.7786e-02,0.53
-1.7784e-02,0.53
-1.7782e-02,0.53
-1.7780e-02,0.53
-1.7778e-02,0.53
-1.7776e-02,0.53
-1.7774e-02,0.53
-1.7772e-02,0.53
-1.7770e-02,0.52
-1.7768e-02,0.54
-1.7766e-02,0.53
-1.7764e-02,0.55
-1.7762e-02,0.53
-1.7760e-02,0.53
-1.7758e-02,0.53
-1.7756e-02,0.54
-1.7754e-02,0.54
-1.7752e-02,0.51
-1.7750e-02,0.55
-1.7748e-02,0.53
-1.7746e-02,0.54
-1.7744e-02,0.54
-1.7742e-02,0.53
-1.7740e-02,0.55
-1.7738e-02,0.53
-1.7736e-02,0.53
-1.7734e-02,0.55
-1.7732e-02,0.55
-1.7730e-02,0.54
-1.7728e-02,0.53
-1.7726e-02,0.55
-1.7724e-02,0.53
-1.7722e-02,0.54
-1.7720e-02,0.53
-1.7718e-02,0.55
-1.7716e-02,0.53
-1.7714e-02,0.54
-1.7712e-02,0.55
-1.7710e-02,0.54
-1.7708e-02,0.56
-1.7706e-02,0.55
-1.7704e-02,0.56
-1.7702e-02,0.56
-1.7700e-02,0.55
-1.7698e-02,0.56
-1.7696e-02,0.56
-1.7694e-02,0.55
-1.7692e-02,0.56
-1.7690e-02,0.57
-1.7688e-02,0.53
-1.7686e-02,0.56
-1.7684e-02,0.56
-1.7682e-02,0.56
-1.7680e-02,0.57
-1.7678e-02,0.54
-1.7676e-02,0.56
-1.7674e-02,0.57
-1.7672e-02,0.57
-1.7670e-02,0.56
-1.7668e-02,0.55
-1.7666e-02,0.57
-1.7664e-02,0.57
-1.7662e-02,0.57
-1.7660e-02,0.57
-1.7658e-02,0.56
-1.7656e-02,0.56
-1.7654e-02,0.56
-1.7652e-02,0.57
-1.7650e-02,0.57
-1.7648e-02,0.56
-1.7646e-02,0.57
-1.7644e-02,0.57
-1.7642e-02,0.56
-1.7640e-02,0.56
-1.7638e-02,0.57
-1.7636e-02,0.57
-1.7634e-02,0.58
-1.7632e-02,0.57
-1.7630e-02,0.56
-1.7628e-02,0.56
-1.7626e-02,0.57
-1.7624e-02,0.58
-1.7622e-02,0.56
-1.7620e-02,0.59
-1.7618e-02,0.58
-1.7616e-02,0.58
-1.7614e-02,0.59
-1.7612e-02,0.59
-1.7610e-02,0.58
-1.7608e-02,0.57
-1.7606e-02,0.57
-1.7604e-02,0.57
-1.7602e-02,0.58
-1.7600e-02,0.57
-1.7598e-02,0.58
-1.7596e-02,0.59
-1.7594e-02,0.58
-1.7592e-02,0.58
-1.7590e-02,0.58
-1.7588e-02,0.58
-1.7586e-02,0.59
-1.7584e-02,0.57
-1.7582e-02,0.59
-1.7580e-02,0.58
-1.7578e-02,0.58
-1.7576e-02,0.59
-1.7574e-02,0.59
-1.7572e-02,0.59
-1.7570e-02,0.59
-1.7568e-02,0.59
-1.7566e-02,0.6
-1.7564e-02,0.59
-1.7562e-02,0.59
-1.7560e-02,0.59
-1.7558e-02,0.58
-1.7556e-02,0.59
-1.7554e-02,0.6
-1.7552e-02,0.58
-1.7550e-02,0.61
-1.7548e-02,0.6
-1.7546e-02,0.6
-1.7544e-02,0.58
-1.7542e-02,0.61
-1.7540e-02,0.61
-1.7538e-02,0.59
-1.7536e-02,0.6
-1.7534e-02,0.58
-1.7532e-02,0.59
-1.7530e-02,0.59
-1.7528e-02,0.61
-1.7526e-02,0.61
-1.7524e-02,0.6
-1.7522e-02,0.59
-1.7520e-02,0.61
-1.7518e-02,0.61
-1.7516e-02,0.61
-1.7514e-02,0.6
-1.7512e-02,0.62
-1.7510e-02,0.61
-1.7508e-02,0.6
-1.7506e-02,0.61
-1.7504e-02,0.61
-1.7502e-02,0.61
-1.7500e-02,0.61
-1.7498e-02,0.61
-1.7496e-02,0.61
-1.7494e-02,0.61
-1.7492e-02,0.61
-1.7490e-02,0.61
-1.7488e-02,0.6
-1.7486e-02,0.61
-1.7484e-02,0.62
-1.7482e-02,0.61
-1.7480e-02,0.62
-1.7478e-02,0.62
-1.7476e-02,0.62
-1.7474e-02,0.6
-1.7472e-02,0.6
-1.7470e-02,0.62
-1.7468e-02,0.63
-1.7466e-02,0.62
-1.7464e-02,0.61
-1.7462e-02,0.62
-1.7460e-02,0.63
-1.7458e-02,0.61
-1.7456e-02,0.63
-1.7454e-02,0.63
-1.7452e-02,0.62
-1.7450e-02,0.63
-1.7448e-02,0.62
-1.7446e-02,0.63
-1.7444e-02,0.62
-1.7442e-02,0.63
-1.7440e-02,0.64
-1.7438e-02,0.62
-1.7436e-02,0.63
-1.7434e-02,0.62
-1.7432e-02,0.63
-1.7430e-02,0.63
-1.7428e-02,0.62
-1.7426e-02,0.64
-1.7424e-02,0.63
-1.7422e-02,0.63
-1.7420e-02,0.67
-1.7418e-02,0.64
-1.7416e-02,0.64
-1.7414e-02,0.65
-1.7412e-02,0.62
-1.7410e-02,0.64
-1.7408e-02,0.63
-1.7406e-02,0.63
-1.7404e-02,0.63
-1.7402e-02,0.64
-1.7400e-02,0.63
-1.7398e-02,0.64
-1.7396e-02,0.65
-1.7394e-02,0.63
-1.7392e-02,0.66
-1.7390e-02,0.65
-1.7388e-02,0.64
-1.7386e-02,0.65
-1.7384e-02,0.64
-1.7382e-02,0.65
-1.7380e-02,0.65
-1.7378e-02,0.64
-1.7376e-02,0.65
-1.7374e-02,0.64
-1.7372e-02,0.65
-1.7370e-02,0.66
-1.7368e-02,0.64
-1.7366e-02,0.65
-1.7364e-02,0.65
-1.7362e-02,0.65
-1.7360e-02,0.65
-1.7358e-02,0.67
-1.7356e-02,0.66
-1.7354e-02,0.65
-1.7352e-02,0.65
-1.7350e-02,0.67
-1.7348e-02,0.67
-1.7346e-02,0.67
-1.7344e-02,0.66
-1.7342e-02,0.67
-1.7340e-02,0.67
-1.7338e-02,0.66
-1.7336e-02,0.68
-1.7334e-02,0.66
-1.7332e-02,0.65
-1.7330e-02,0.67
-1.7328e-02,0.67
-1.7326e-02,0.66
-1.7324e-02,0.67
-1.7322e-02,0.67
-1.7320e-02,0.67
-1.7318e-02,0.67
-1.7316e-02,0.67
-1.7314e-02,0.67
-1.7312e-02,0.66
-1.7310e-02,0.67
-1.7308e-02,0.67
-1.7306e-02,0.66
-1.7304e-02,0.67
-1.7302e-02,0.67
-1.7300e-02,0.69
-1.7298e-02,0.67
-1.7296e-02,0.67
-1.7294e-02,0.67
-1.7292e-02,0.68
-1.7290e-02,0.66
-1.7288e-02,0.67
-1.7286e-02,0.68
-1.7284e-02,0.67
-1.7282e-02,0.69
-1.7280e-02,0.69
-1.7278e-02,0.67
-1.7276e-02,0.69
-1.7274e-02,0.67
-1.7272e-02,0.68
-1.7270e-02,0.69
-1.7268e-02,0.69
-1.7266e-02,0.67
-1.7264e-02,0.7
-1.7262e-02,0.69
-1.7260e-02,0.67
-1.7258e-02,0.68
-1.7256e-02,0.69
-1.7254e-02,0.68
-1.7252e-02,0.7
-1.7250e-02,0.68
-1.7248e-02,0.68
-1.7246e-02,0.7
-1.7244e-02,0.69
-1.7242e-02,0.68
-1.7240e-02,0.68
-1.7238e-02,0.69
-1.7236e-02,0.69
-1.7234e-02,0.69
-1.7232e-02,0.69
-1.7230e-02,0.69
-1.7228e-02,0.7
-1.7226e-02,0.67
-1.7224e-02,0.7
-1.7222e-02,0.68
-1.7220e-02,0.69
-1.7218e-02,0.69
-1.7216e-02,0.71
-1.7214e-02,0.68
-1.7212e-02,0.71
-1.7210e-02,0.7
-1.7208e-02,0.68
-1.7206e-02,0.7
-1.7204e-02,0.7
-1.7202e-02,0.7
-1.7200e-02,0.71
-1.7198e-02,0.7
-1.7196e-02,0.71
-1.7194e-02,0.7
-1.7192e-02,0.71
-1.7190e-02,0.71
-1.7188e-02,0.71
-1.7186e-02,0.71
-1.7184e-02,0.71
-1.7182e-02,0.71
-1.7180e-02,0.7
-1.7178e-02,0.71
-1.7176e-02,0.71
-1.7174e-02,0.71
-1.7172e-02,0.69
-1.7170e-02,0.71
-1.7168e-02,0.71
-1.7166e-02,0.71
-1.7164e-02,0.7
-1.7162e-02,0.7
-1.7160e-02,0.72
-1.7158e-02,0.72
-1.7156e-02,0.71
-1.7154e-02,0.71
-1.7152e-02,0.72
-1.7150e-02,0.72
-1.7148e-02,0.71
-1.7146e-02,0.71
-1.7144e-02,0.73
-1.7142e-02,0.72
-1.7140e-02,0.71
-1.7138e-02,0.71
-1.7136e-02,0.71
-1.7134e-02,0.72
-1.7132e-02,0.72
-1.7130e-02,0.72
-1.7128e-02,0.71
-1.7126e-02,0.71
-1.7124e-02,0.72
-1.7122e-02,0.72
-1.7120e-02,0.73
-1.7118e-02,0.71
-1.7116e-02,0.73
-1.7114e-02,0.74
-1.7112e-02,0.74
-1.7110e-02,0.74
-1.7108e-02,0.73
-1.7106e-02,0.73
-1.7104e-02,0.71
-1.7102e-02,0.74
-1.7100e-02,0.72
-1.7098e-02,0.72
-1.7096e-02,0.73
-1.7094e-02,0.72
-1.7092e-02,0.72
-1.7090e-02,0.73
-1.7088e-02,0.73
-1.7086e-02,0.73
-1.7084e-02,0.71
-1.7082e-02,0.74
-1.7080e-02,0.74
-1.7078e-02,0.73
-1.7076e-02,0.71
-1.7074e-02,0.74
-1.7072e-02,0.73
-1.7070e-02,0.75
-1.7068e-02,0.74
-1.7066e-02,0.76
-1.7064e-02,0.74
-1.7062e-02,0.73
-1.7060e-02,0.74
-1.7058e-02,0.75
-1.7056e-02,0.74
-1.7054e-02,0.73
-1.7052e-02,0.75
-1.7050e-02,0.74
-1.7048e-02,0.74
-1.7046e-02,0.73
-1.7044e-02,0.73
-1.7042e-02,0.74
-1.7040e-02,0.73
-1.7038e-02,0.73
-1.7036e-02,0.74
-1.7034e-02,0.75
-1.7032e-02,0.73
-1.7030e-02,0.73
-1.7028e-02,0.73
-1.7026e-02,0.73
-1.7024e-02,0.74
-1.7022e-02,0.73
-1.7020e-02,0.75
-1.7018e-02,0.74
-1.7016e-02,0.72
-1.7014e-02,0.72
-1.7012e-02,0.74
-1.7010e-02,0.72
-1.7008e-02,0.73
-1.7006e-02,0.72
-1.7004e-02,0.72
-1.7002e-02,0.73
-1.7000e-02,0.73
-1.6998e-02,0.72
-1.6996e-02,0.73
-1.6994e-02,0.73
-1.6992e-02,0.73
-1.6990e-02,0.72
-1.6988e-02,0.72
-1.6986e-02,0.74
-1.6984e-02,0.73
-1.6982e-02,0.71
-1.6980e-02,0.72
-1.6978e-02,0.73
-1.6976e-02,0.73
-1.6974e-02,0.73
-1.6972e-02,0.73
-1.6970e-02,0.73
-1.6968e-02,0.71
-1.6966e-02,0.71
-1.6964e-02,0.72
-1.6962e-02,0.73
-1.6960e-02,0.71
-1.6958e-02,0.71
-1.6956e-02,0.71
-1.6954e-02,0.71
-1.6952e-02,0.71
-1.6950e-02,0.72
-1.6948e-02,0.7
-1.6946e-02,0.71
-1.6944e-02,0.72
-1.6942e-02,0.71
-1.6940e-02,0.71
-1.6938e-02,0.72
-1.6936e-02,0.7
-1.6934e-02,0.69
-1.6932e-02,0.71
-1.6930e-02,0.71
-1.6928e-02,0.7
-1.6926e-02,0.71
-1.6924e-02,0.7
-1.6922e-02,0.7
-1.6920e-02,0.7
-1.6918e-02,0.7
-1.6916e-02,0.69
-1.6914e-02,0.71
-1.6912e-02,0.7
-1.6910e-02,0.71
-1.6908e-02,0.7
-1.6906e-02,0.69
-1.6904e-02,0.69
-1.6902e-02,0.7
-1.6900e-02,0.71
-1.6898e-02,0.69
-1.6896e-02,0.7
-1.6894e-02,0.69
-1.6892e-02,0.69
-1.6890e-02,0.7
